0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
C21020,新書・選書,9784004310860,肖像写真－時代のまなざし　　　,多木　浩二　著　　　,岩波書店　　　,20070701,700,2401,聖蹟桜ヶ丘店,20070721,0,0,3,138
C21020,新書・選書,9784004312864,津波災害－減災社会を築く　　　,河田　惠昭　著　　　,岩波書店　　　,20101201,720,2401,聖蹟桜ヶ丘店,20110728,0,0,3,810
C21020,新書・選書,9784004313212,肝臓病－治る時代の基礎知識　　,渡辺　純夫　著　　　,岩波書店　　　,20110701,760,2401,聖蹟桜ヶ丘店,20110723,0,0,2,264
C21020,新書・選書,9784004314059,出雲と大和－古代国家の原像をた,村井　康彦　著　　　,岩波書店　　　,20130101,840,2401,聖蹟桜ヶ丘店,20130705,20130623,8,2,1940
C21020,新書・選書,9784121504678,大学入試　担当教員のぶっちゃけ,櫻田　大造　著　　　,中央公論新社　,20130901,860,2401,聖蹟桜ヶ丘店,20130909,0,0,2,295
C21020,新書・選書,9784121504685,伝説の弁護士、会心の一撃！　炎,長嶺　超輝　著　　　,中央公論新社　,20130901,860,2401,聖蹟桜ヶ丘店,20130909,0,0,2,103
C21020,新書・選書,9784121504692,基礎からわかる憲法改正論争　　,読売新聞政治部　著　,中央公論新社　,20130901,800,2401,聖蹟桜ヶ丘店,20130909,0,0,3,91
C21020,新書・選書,9784121504708,あの人と、「酒都」放浪　日本一,小坂　剛　著　　　　,中央公論新社　,20130901,880,2401,聖蹟桜ヶ丘店,20130909,20131003,1,2,188
C21030,新書・選書,9784121022066,お伊勢参り　　　　　　　　　　,鎌田　道隆　著　　　,中央公論新社　,20130201,800,2401,聖蹟桜ヶ丘店,20130528,20131009,1,2,307
C21060,新書・選書,9784087206777,「知」の挑戦　本と新聞の大学　,一色　清　他著　　　,集英社　　　　,20130201,740,2401,聖蹟桜ヶ丘店,20130501,20130421,3,4,438
C21060,新書・選書,9784087206784,「知」の挑戦　本と新聞の大学　,一色　清　他　　　　,集英社　　　　,20130201,760,2401,聖蹟桜ヶ丘店,20130308,20130601,4,3,398
C21060,新書・選書,9784334036980,東京は郊外から消えていく！　首,三浦　展　著　　　　,光文社　　　　,20120801,800,2401,聖蹟桜ヶ丘店,20121003,20130410,16,2,780
C21070,新書・選書,9784106104268,新・堕落論　我欲と天罰　　　　,石原　慎太郎　著　　,新潮社　　　　,20110701,720,2401,聖蹟桜ヶ丘店,20120530,20120627,32,2,13733
C21070,新書・選書,9784106105067,日本人のための世界史入門　　　,小谷野　敦　著　　　,新潮社　　　　,20130201,780,2401,聖蹟桜ヶ丘店,20131019,20130921,17,2,4805
C21080,新書・選書,9784480066824,定年後の勉強法　　　　　　　　,和田　秀樹　著　　　,筑摩書房　　　,20120901,740,2401,聖蹟桜ヶ丘店,20130906,20131103,12,4,773
C21195,新書・選書,9784584124017,「余命３ヵ月」のウソ　　　　　,近藤　誠　著　　　　,ベストセラーズ,20130401,686,2401,聖蹟桜ヶ丘店,20130507,20130815,13,2,7460
C21198,新書・選書,9784396112370,発達障害に気づかない大人たち　,星野　仁彦　　　　　,祥伝社　　　　,20110401,780,2401,聖蹟桜ヶ丘店,20130125,20131015,14,3,2839
C21198,新書・選書,9784396112905,ヒッグス粒子の謎　　　　　　　,浅井　祥仁　　　　　,祥伝社　　　　,20120901,760,2401,聖蹟桜ヶ丘店,20131026,20130617,1,2,652
C21199,,9784840146975,１日１回背伸びするだけで人生と,植森　美緒　著　　　,角川ＭＦ　　　,20121001,740,2401,聖蹟桜ヶ丘店,20130827,20131009,1,2,274
C21199,新書・選書,9784331514733,わが子を「メシが食える大人」に,高濱　正伸　著　　　,廣済堂出版　　,20100801,800,2401,聖蹟桜ヶ丘店,20120823,20121121,37,2,2206
C21199,新書・選書,9784800216199,弘法大師を歩く　　　　　　　　,近藤　堯寛　著　　　,宝島社　　　　,20130901,800,2401,聖蹟桜ヶ丘店,20130909,0,0,3,160
C21203,新書・選書,9784022734754,極上ワイン１００本　　　　　　,奥山　久美子　著　　,朝日新聞出版　,20121101,760,2401,聖蹟桜ヶ丘店,20130925,20131002,1,2,275
C21204,新書・選書,9784344998100,生きているうちに相続税をゼロに,武石　竜　著　　　　,幻冬舎　　　　,20111101,740,2401,聖蹟桜ヶ丘店,20130309,20130911,11,3,504
C21212,,9784061385016,武器としての決断思考　　　　　,瀧本　哲史　著　　　,講談社　　　　,20110901,820,2401,聖蹟桜ヶ丘店,20130920,20131024,34,2,10056
C21212,新書・選書,9784048706742,高音質保証！麻倉式ＰＣオーディ,麻倉怜士,ＫＡＤＯＫＡＷ,20110811,743,2401,聖蹟桜ヶ丘店,20130821,20130808,19,5,403
C31040,新書・選書,9784309624501,平成史,小熊英二,河出書房新社,20121012,1800,2401,聖蹟桜ヶ丘店,20121128,0,0,2,161
D10014,地図・ガイド,9784835622347,’１４　ぴあ吉祥寺食本　　　　,　　　　　　　　　　,ぴあ　　　　　,20130830,743,2401,聖蹟桜ヶ丘店,20130830,20130918,2,2,977
D10033,エンターテイメント,9784864721479,スタートレックネットワークジャ,デ－タハウスビ－,ティー・オーエ,20130701,800,2401,聖蹟桜ヶ丘店,20130730,20130806,1,3,166
D10042,趣味,9784774756516,サポーターが選んだＦＣ東京名勝,　　　　　　　　　　,コスミック出版,20120315,1429,2401,聖蹟桜ヶ丘店,20120315,20130824,16,4,235
D10042,趣味,9784777927050,フルマラソンで４時間を切れない,,枻出版社,20130622,1000,2401,聖蹟桜ヶ丘店,20130622,20130917,1,2,325
D10043,,9784404042187,京王線謎解き散歩　　　　　　　,私鉄沿線散歩の会　著,角川新人物往来,20120701,800,2401,聖蹟桜ヶ丘店,20120709,20130302,27,5,102
D10044,生活,9784160081833,Ｎｕｍｂｅｒ　Ｄｏ　２０１３初,　　　　　　　　　　,文藝春秋　　　,20130516,838,2401,聖蹟桜ヶ丘店,20130828,20131001,18,2,1319
D10052,エンターテイメント,9784835622316,サンダーバードぴあ　　　　　　,　　　　　　　　　　,ぴあ　　　　　,20130710,1429,2401,聖蹟桜ヶ丘店,20130731,20130922,5,2,286
D10053,生活,9784062997522,成功する男のファッションの秘訣,宮崎　俊一　著　　　,講談社　　　　,20111201,1300,2401,聖蹟桜ヶ丘店,20130615,20130922,3,2,433
D10053,生活,9784863917903,ボウズ＆ショート　最新メンズヘ,,晋遊舎　　　　,20130626,838,2401,聖蹟桜ヶ丘店,20130626,20130926,1,8,565
D10074,児童,9784091068132,ドラえもん　ふしぎのサイエンス,藤子・Ｆ・不二雄　　,小学館　　　　,20121006,1800,2401,聖蹟桜ヶ丘店,20121006,20121127,5,2,2530
D10074,児童,9784091068170,ドラえもん　ふしぎのサイエンス,藤子・Ｆ・不二雄　　,小学館　　　　,20130207,1800,2401,聖蹟桜ヶ丘店,20130319,20130712,10,4,3037
D10074,児童,9784091068187,ドラえもん　ふしぎのサイエンス,藤子・Ｆ・不二雄　　,小学館　　　　,20130316,1800,2401,聖蹟桜ヶ丘店,20130316,20130820,6,4,2582
D10084,文庫,9784122048188,敗者の条件　改版　　　　　　　,会田　雄次　著　　　,中央公論新社　,20070201,590,2401,聖蹟桜ヶ丘店,20130720,20130807,2,2,303
D10091,生活,9784344017818,巻くだけダイエット　ＤＶＤ付　,山本　千尋　著　　　,幻冬舎　　　　,20100301,1800,2401,聖蹟桜ヶ丘店,20130918,20130901,33,5,11062
D10091,生活,9784800208217,中塚翠涛のきれいな字で手紙とは,中塚　翠涛　　　　　,宝島社　　　　,20130326,838,2401,聖蹟桜ヶ丘店,20130326,20131015,5,2,1860
D10091,生活,9784838787876,３０日でキレイをつくる　　　２,　　　　　　　　　　,マガジンハウス,20121025,476,2401,聖蹟桜ヶ丘店,20130708,20130622,14,2,5177
D10091,生活,9784838788323,おやじダイエット部の痩せる外食,江部　康二　他監修　,マガジンハウス,20130516,838,2401,聖蹟桜ヶ丘店,20130516,20130901,2,2,239
D10134,新書・選書,9784584124048,元素図鑑　ヴィジュアル新書　　,中井　泉　筆　　　　,ベストセラーズ,20130401,1000,2401,聖蹟桜ヶ丘店,20130409,20130424,1,2,638
D10134,教養,9784163765600,やわらかな生命,福岡伸一,文藝春秋,20130801,1300,2401,聖蹟桜ヶ丘店,20130808,0,0,2,304
D10134,生活,9784816352539,プロが教える　人体のすべてがわ,竹内　修二　監修　　,ナツメ社　　　,20120701,1500,2401,聖蹟桜ヶ丘店,20130522,20130922,9,2,567
D10152,文芸,9784840151658,幻坂　　　　　　　　　　　　　,有栖川　有栖　著　　,角川ＭＦ　　　,20130401,1600,2401,聖蹟桜ヶ丘店,20130411,0,0,2,83
D10152,教養,9784198636449,東京千夜　　　　　　　　　　　,石井　光太　著　　　,徳間書店　　　,20130801,1600,2401,聖蹟桜ヶ丘店,20130822,0,0,3,67
D10152,教養,9784794220097,トップシークレット・アメリカ　,Ｄ．プリースト　著　,草思社　　　　,20131001,2600,2401,聖蹟桜ヶ丘店,20131028,20131028,1,2,97
D10152,人文,9784054053045,戦国の軍隊　　　　　　　　　　,西股　総生　著　　　,学研マーケティ,20120401,1400,2401,聖蹟桜ヶ丘店,20130709,20130531,8,4,315
D10152,生活,9784103346111,ぐっすり。　明日のパフォーマン,鍛治　恵　著　　　　,新潮社　　　　,20130801,1200,2401,聖蹟桜ヶ丘店,20130914,20130914,1,2,118
D10152,生活,9784774154923,からだの教養１２ヵ月－動き美人,若林　理砂　著　　　,技術評論社　　,20130301,1480,2401,聖蹟桜ヶ丘店,20130305,20130911,4,2,50
D10152,ビジネス,9784620321660,燃える闘魂　　　　　　　　　　,稲盛　和夫　著　　　,毎日新聞社　　,20130901,1500,2401,聖蹟桜ヶ丘店,20131011,20131106,3,5,2434
D10152,ビジネス,9784796696715,いつやるか？今でしょ！　　　　,林　修　著　　　　　,宝島社　　　　,20120301,1200,2401,聖蹟桜ヶ丘店,20130828,20130825,15,2,9983
D10152,ビジネス,9784833420549,戦略読書日記　　　　　　　　　,楠木　建　著　　　　,プレジデント社,20130701,2400,2401,聖蹟桜ヶ丘店,20130807,0,0,2,186
D10152,ビジネス,9784894515857,「言葉」があなたの人生を決める,苫米地　英人　著　　,フォレスト出版,20130901,1000,2401,聖蹟桜ヶ丘店,20130918,0,0,2,293
D10162,新書・選書,9784040800011,グーグル、アップルに負けない著,角川　歴彦　　　　　,ＫＡＤＯＫＡＷ,20131001,1400,2401,聖蹟桜ヶ丘店,20131009,0,0,3,103
D10162,新書・選書,9784040800035,ルールを変える思考法　　　　　,川上　量生　　　　　,ＫＡＤＯＫＡＷ,20131001,1400,2401,聖蹟桜ヶ丘店,20131009,0,0,5,406
D10162,教養,9784794964540,普及版　数の悪魔　算数・数学が,Ｈ．Ｍ．エンツェンス,晶文社　　　　,20000901,1600,2401,聖蹟桜ヶ丘店,20120801,20131009,17,2,2167
D10162,趣味,9784813511342,マイ・バースデー・ブック　４月,　　　　　　　　　　,デアゴスティー,20100101,600,2401,聖蹟桜ヶ丘店,20130208,20130116,1,2,217
D10162,趣味,9784813512875,マイ・バースデー・ブック　９月,　　　　　　　　　　,デアゴスティー,20100101,600,2401,聖蹟桜ヶ丘店,20130206,20130115,1,2,266
D10163,コミック,9784197701629,フィルムコミック　風立ちぬ　上,宮崎　駿　　　　　　,徳間書店　　　,20130831,1200,2401,聖蹟桜ヶ丘店,20130831,20131010,2,2,1130
D10163,文庫,9784094088458,映画　謎解きはディナーのあとで,東川　篤哉　原作　　,小学館　　　　,20130801,495,2401,聖蹟桜ヶ丘店,20130830,20130928,5,2,6730
D10163,芸術,9784820301349,風立ちぬ　ＣＡＲＤ　ＣＯＬＬＥ,　　　　　　　　　　,日本テレビ放送,20130701,857,2401,聖蹟桜ヶ丘店,20130720,0,0,2,69
D10163,児童,9784062853262,新島八重物語－幕末・維新の銃姫,藤本　ひとみ　作　　,講談社　　　　,20121201,650,2401,聖蹟桜ヶ丘店,20121211,20130429,2,2,409
D10163,エンターテイメント,9784041105108,風立ちぬビジュアルガイド　　　,　　　　　　　　　　,ＫＡＤＯＫＡＷ,20130701,1200,2401,聖蹟桜ヶ丘店,20130803,20130918,4,2,605
D10171,,9784434182549,騎士様の使い魔　　　３　　　　,村沢　侑　　　　　　,星雲社　　　　,20130801,1200,2401,聖蹟桜ヶ丘店,20130824,20130827,1,2,239
D10172,新書・選書,9784150018733,ジェイコブを守るため　　　　　,Ｗ．ランディ　著　　,早川書房　　　,20130701,1900,2401,聖蹟桜ヶ丘店,20130711,0,0,2,69
D10172,新書・選書,9784560090008,キャッチャー・イン・ザ・ライ　,Ｊ．Ｄ．サリンジャー,白水社　　　　,20060301,880,2401,聖蹟桜ヶ丘店,20111125,20111111,69,3,3937
D10172,教養,9784925253512,新装版　親のこころ　　　　　　,木村　耕一　編著　　,１万年堂出版　,20110801,933,2401,聖蹟桜ヶ丘店,20130214,20130110,6,3,2387
D10172,教養,9784925253611,新装版　親のこころ　　　２　　,木村　耕一　編著　　,１万年堂出版　,20120801,1000,2401,聖蹟桜ヶ丘店,20130214,0,0,2,893
D10173,コミック,9784063617757,ＣＯＰＰＥＬＩＯＮ　　　３　　,井上　智徳　著　　　,講談社　　　　,20090406,552,2401,聖蹟桜ヶ丘店,20130906,20131004,57,2,7125
D10173,コミック,9784063618075,ＣＯＰＰＥＬＩＯＮ　　　４　　,井上　智徳　著　　　,講談社　　　　,20090706,552,2401,聖蹟桜ヶ丘店,20130906,20131009,51,2,6344
D10173,コミック,9784063618907,ＣＯＰＰＥＬＩＯＮ　　　７　　,井上　智徳　著　　　,講談社　　　　,20100506,552,2401,聖蹟桜ヶ丘店,20130906,20120808,37,2,5596
D10173,コミック,9784063619300,ＣＯＰＰＥＬＩＯＮ　　　８　　,井上　智徳　著　　　,講談社　　　　,20100906,552,2401,聖蹟桜ヶ丘店,20130906,20120808,27,2,4950
D10173,コミック,9784063727845,聖☆おにいさん　　　３　　　　,中村　光　著　　　　,講談社　　　　,20090323,552,2401,聖蹟桜ヶ丘店,20130917,20130922,287,2,53682
D10173,コミック,9784063879018,ビブリア古書堂の事件手帖　　　,交田　稜　画　　　　,講談社　　　　,20130607,562,2401,聖蹟桜ヶ丘店,20130613,20131002,5,2,1026
D10183,コミック,9784575335118,老いた鷲でも若い鳥より優れてい,小池田　マヤ　著　　,双葉社　　　　,20130417,905,2401,聖蹟桜ヶ丘店,20130927,20130815,4,5,646
D10183,コミック,9784785938703,マンガで分かる心療内科　　　６,ソウ　画　　　　　　,少年画報社　　,20120625,648,2401,聖蹟桜ヶ丘店,20120625,20130521,16,2,5198
D10192,コミック,9784022589194,よりぬきサザエさん　　　９　　,長谷川　町子　著　　,朝日新聞出版　,20130201,1000,2401,聖蹟桜ヶ丘店,20130206,20130210,2,2,631
D10192,コミック,9784592197362,秘密　ｓｅａｓｏｎ０　　　１　,清水　玲子　著　　　,白泉社　　　　,20130828,743,2401,聖蹟桜ヶ丘店,20130828,20130908,9,2,3517
D10193,新書・選書,9784062838320,Ｋ　ＳＩＤＥ：ＢＬＡＣＫ＆ＷＨ,宮沢　龍生　著　　　,講談社　　　　,20130501,1400,2401,聖蹟桜ヶ丘店,20130521,0,0,2,438
D10193,新書・選書,9784062838436,ステレオｊｃｔ　　　　　　　　,コタニ　夕多　著　　,講談社　　　　,20130601,1700,2401,聖蹟桜ヶ丘店,20130703,0,0,2,15
D10193,新書・選書,9784584124178,崩壊する介護現場　　　　　　　,中村　淳彦　著　　　,ベストセラーズ,20130901,762,2401,聖蹟桜ヶ丘店,20130909,0,0,2,218
D10193,新書・選書,9784584124208,女王とプリンセスの英国王室史　,林　信吾　著　　　　,ベストセラーズ,20130901,819,2401,聖蹟桜ヶ丘店,20130909,0,0,2,55
D10201,コミック,9784041204061,ぶらっと★ブラドラ　　　　　　,小玉　有起　原作　　,ＫＡＤＯＫＡＷ,20120901,560,2401,聖蹟桜ヶ丘店,20130621,20130915,5,2,1693
D10202,コミック,9784063801934,ヘルズキッチン　　　５　　　　,天道　グミ　著　　　,講談社　　　　,,429,2401,聖蹟桜ヶ丘店,20130914,20130215,12,2,1623
